sim_time_ns,est_x,est_y,est_z,drone_x,drone_y,drone_z,matched_gate_id,mav_x,mav_y,mav_z,error_x,error_y,error_z,error_mag
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
1780789458851446000,-25.147403696478438,-0.44203797196236344,0.8752650650198379,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3919580206274986,-1.8494357857118366,-0.04213562821236344,2.2672230856473368,2.9261730394371144
