sim_time_ns,est_x,est_y,est_z,drone_x,drone_y,drone_z,matched_gate_id,mav_x,mav_y,mav_z,error_x,error_y,error_z,error_mag
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
1780784972383881900,-26.101826272122878,-0.5383695906565645,0.8293620659823938,-0.00046874998952262104,5.859374869032763e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.3280420079827309,-2.8038583613562764,-0.13846724690656453,2.157404073965125,3.5405066342791542
