sim_time_ns,est_x,est_y,est_z,drone_x,drone_y,drone_z,matched_gate_id,mav_x,mav_y,mav_z,error_x,error_y,error_z,error_mag
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
1780807238820534700,-26.34633847922312,-0.5441011537969234,0.8574049728849067,-0.00046874998952262104,6.83593752910383e-05,0.020546874031424522,0,-23.2979679107666,-0.39990234375,-1.8919580206274986,-3.0483705684565194,-0.14419881004692336,2.7493629935124053,4.107597021318713
