time_s,state,target_mode,waypoint_idx,path_idx,target_x,target_y,target_z,pos_x,pos_y,pos_z,error_x,error_y,error_z,horiz_dist,gate_dist,speed_cap,desired_vx,desired_vy,desired_vz,actual_vx,actual_vy,actual_vz,vel_error_fwd,vel_error_right,vel_error_z,desired_pitch,desired_roll,actual_pitch,actual_roll,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,z_integral,yaw,target_yaw,yaw_err,saturated
1780885265.0901768,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1009805,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1115134,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1217828,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1322293,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1430938,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1534204,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1638467,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1741297,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
1780885265.1848302,TAKEOFF,hold,nan,nan,nan,nan,-0.5,-0.0005468750023283064,-1.9531249563442543e-05,0.020546874031424522,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.31068527698516846,0.00016360443260055035,0.0,0.0,0.0,0.0,0.0,-3.140899658203125,nan,nan,0
